cleanprice	dirtyprice	netwage	timeendowment	virtualinc	leisuregood	netwageinst	cleangood	dirtygood	obs
1.621333	1.105	9.189826	70	53.96463	30	10.19594	247.7662	17.96032	1081
1.621333	1.105	13.46927	70	221.678	70		121.9981	21.60946	1082
1.618	1.088667	9.595088	70	-116.9234	30	9.88686	143.6719	31.6157	1083
1.618	1.088667	7.672313	70	9.492096	30	9.734485	176.1671	28.79316	1084
1.614333	1.074333	12.03392	70	153.0769	70		64.27993	45.89608	1085
1.614333	1.074333	8.588899	70	-145.0357	30	7.48714	113.2023	14.68252	1086
1.621333	1.105	10.05597	70	12.39986	50	7.591007	123.3908	12.18239	1087
1.621333	1.105	12.58913	70	298.7692	70		166.4821	26.10512	1088
1.621333	1.105	8.484314	70	128.6558	38	8.281214	245.3821	2.088409	1089
1.621333	1.105	7.494059	70	-184.6031	30	6.984166	64.72729	9.244035	1090
1.621333	1.105	11.58414	70	-354.6421	5	9.75195	231.6351	20.60564	1091
1.614333	1.074333	15.19394	70	-277.9685	30	12.86386	194.8794	14.13784	1092
1.618	1.088667	11.80337	70	370.9591	70		218.0419	16.68757	1093
1.618	1.088667	17.43294	70	187.1245	70		96.26127	28.81851	1094
1.621333	1.105	6.420401	70	-65.65245	30	7.591007	111.5981	9.254165	1095
1.618	1.088667	11.98123	70	105.3589	70		45.9885	28.42883	1096
1.618	1.088667	13.16524	70	337.0769	70		179.9943	42.11221	1097
1.618	1.088667	7.282264	70	-62.69955	10	8.37201	208.4694	33.92474	1098
1.614333	1.074333	6.337374	70	-51.06897	45	5.75	60.40836	9.164897	1099
1.614333	1.074333	6.299638	70	-87.15858	30	8.242786	93.52515	12.88814	1100
1.618	1.088667	8.746023	70	-112.6864	25	7.284191	160.0504	20.13755	1101
1.618	1.088667	10.71689	70	-130.2225	32	10.19594	154.4761	24.87164	1102
1.614333	1.074333	7.600724	70	-138.1636	30	7.988459	89.02222	20.62102	1103
1.618	1.088667	8.53338	70	139.4341	30	7.388261	281.2589	23.59979	1104
1.614333	1.074333	7.737487	70	-3.711273	50	6.330573	65.35205	42.38765	1105
1.614333	1.074333	7.377089	70	-25.85278	30	10.07943	160.0565	10.09571	1106
1.614333	1.074333	5.941318	70	248.3541	30	6.773459	284.1656	25.38197	1107
1.614333	1.074333	5.105675	70	-10.3616	30	7.011922	109.6547	15.68056	1108
1.618	1.088667	16.05878	70	232.9645	70		122.5351	31.87626	1109
1.618	1.088667	7.752807	70	-143.9849	0	8.625621	237.1517	13.77832	1110
1.618	1.088667	12.89114	70	-214.9793	30	7.708594	175.9719	14.64521	1111
1.618	1.088667	10.32521	70	90.47232	30	8.625621	287.2611	35.541	1112
1.614333	1.074333	12.7117	70	162.6923	70		81.43394	29.06991	1113
1.614333	1.074333	13.00249	70	-281.4649	30	11.05503	139.0548	13.17454	1114
1.614333	1.074333	8.373678	70	227.3076	70		125.3068	23.28952	1115
1.614333	1.074333	8.983013	70	-223.7115	10	9.249084	176.9008	27.63789	1116
1.614333	1.074333	6.839684	70	292.028	30	8.410009	336.0758	21.48023	1117
1.618	1.088667	8.320677	70	-54.5723	20	10.31796	187.0305	54.05342	1118
1.614333	1.074333	7.32108	70	94.67325	23	6.801314	247.033	37.20484	1119
1.621333	1.105	18.41504	70	761.3636	70		411.7204	84.91189	1120
1.614333	1.074333	15.63036	70	216.8462	70		129.5605	7.160075	1121
1.621333	1.105	11.53244	70	-45.86864	45	11.35783	128.8469	30.35155	1122
1.614333	1.074333	7.853968	70	-187.8895	30	7.48714	62.49305	23.62825	1123
1.614333	1.074333	12.9243	70	-47.71484	20	11.8183	354.0637	25.06026	1124
1.618	1.088667	7.229636	70	60.04535	30	7.494081	162.689	78.99571	1125
1.618	1.088667	13.6103	70	53.42308	70		28.02605	7.419097	1126
1.614333	1.074333	7.439923	70	42.86823	34	10.80738	179.6631	19.23917	1127
1.614333	1.074333	9.217158	70	.9178162	28	10.31796	237.5117	4.296045	1128
1.621333	1.105	10.1794	70	-207.4261	30	7.760965	108.6831	21.30177	1129
1.614333	1.074333	12.0503	70	-249.3603	30	10.01244	123.024	31.69399	1130
1.614333	1.074333	5.543439	70	88.27173	28	6.527035	185.5136	20.11981	1131
1.614333	1.074333	5.840265	70	168.5385	70		98.68327	8.592091	1132
1.621333	1.105	6.528376	70	-2.869553	38	6.699421	110.8062	23.87748	1133
1.614333	1.074333	14.04807	70	-163.4369	46	7.899551	95.01485	18.92431	1134
1.614333	1.074333	7.878366	70	186.3077	70		95.96722	29.21311	1135
1.614333	1.074333	3.219481	70	87.14096	40	6.801314	113.0676	1.113846	1136
1.614333	1.074333	12.45253	70	373.75	70		196.8781	52.05375	1137
1.614333	1.074333	6.588812	70	549.9423	15	11.08582	513.6795	77.32881	1138
1.621333	1.105	8.527798	70	319.6678	20	9.053398	447.0086	19.28298	1139
1.614333	1.074333	13.89678	70	260.7308	70		143.8317	26.56388	1140
1.621333	1.105	14.05545	70	246.5083	70		126.1413	38.00115	1141
1.614333	1.074333	6.71451	70	-54.47664	30	8.464993	119.3177	19.99861	1142
1.614333	1.074333	4.757147	70	27.7509	34	5.75	110.1806	19.67723	1143
1.614333	1.074333	6.873973	70	323.6712	25	8.904615	368.5255	35.44238	1144
1.618	1.088667	9.578227	70	241.3709	30	10.27129	378.0308	11.7999	1145
1.614333	1.074333	16.44528	70	-184.305	45	8.904615	138.3162	3.293635	1146
1.614333	1.074333	12.39414	70	68.84615	70		37.88179	7.160075	1147
1.614333	1.074333	12.53315	70	-163.9832	52	8.254766	22.43157	23.64392	1148
1.621333	1.105	10.25374	70	152.8824	54	8.007001	161.1328	50.40028	1149
1.614333	1.074333	6.293801	70	-112.533	35	6.830693	65.88811	1.288814	1150
1.614333	1.074333	11.27361	70	63.73059	70		29.16142	15.50202	1151
1.621333	1.105	10.35026	70	117.0245	70		70.12351	3.014359	1152
1.621333	1.105	4.949468	70	18.60622	45	6.527035	78.88229	13.07551	1153
1.614333	1.074333	15.79835	70	309.6856	70		183.58	12.4042	1154
1.618	1.088667	9.37294	70	-84.43546	20	7.653315	227.6671	14.55556	1155
1.614333	1.074333	7.557025	70	50.68051	32	7.098536	188.0528	31.89651	1156
1.618	1.088667	12.58317	70	139.0825	70		81.92542	5.995535	1157
1.621333	1.105	3.831325	70	259.9036	35	7.265485	236.1304	10.09398	1158
1.618	1.088667	7.712281	70	-89.36234	40	6.910153	80.67317	10.54215	1159
1.614333	1.074333	10.31174	70	403.826	70		229.1591	31.5421	1160
1.618	1.088667	11.90345	70	132.5139	35	10.80738	286.0488	79.27834	1161
1.618	1.088667	8.899864	70	-169.1008	30	6.121602	105.4239	14.98884	1162
1.614333	1.074333	8.052323	70	419.2724	30	10.19594	439.8934	29.06991	1163
1.614333	1.074333	7.929439	70	-97.65833	30	7.868147	119.0656	25.41827	1164
1.618	1.088667	12.90822	70	266.8722	10	10.80738	608.384	52.35762	1165
1.621333	1.105	8.356757	70	-28.76831	32	8.904615	169.5779	12.53046	1166
1.614333	1.074333	17.79807	70	537.8461	70		317.4447	23.62825	1167
1.614333	1.074333	9.747773	70	-60.77631	30	7.279958	175.5309	42.60245	1168
1.621333	1.105	9.073256	70	171.894	15	10.92939	402.66	16.35921	1169
1.614333	1.074333	7.222368	70	401.3077	70		234.2953	21.48023	1170
1.618	1.088667	12.99591	70	-199.8079	45	6.984166	68.03306	13.78973	1171
1.614333	1.074333	8.096458	70	111.7692	70		62.32627	10.38211	1172
1.618	1.088667	11.01924	70	-111.6927	20	11.52838	256.5132	22.25729	1173
1.618	1.088667	10.41239	70	32.44904	30	10.63039	256.3237	31.4266	1174
1.621333	1.105	11.96289	70	137.75	70		79.0304	8.701706	1175
1.621333	1.105	15.41562	70	100.1481	70		44.12851	25.8833	1176
1.614333	1.074333	10.13135	70	-174.452	20	11.06733	191.863	20.83582	1177
1.614333	1.074333	10.58224	70	232.6923	70		109.4045	52.19695	1178
1.621333	1.105	15.15416	70	119.5011	70		68.94157	6.989848	1179
1.621333	1.105	10.65718	70	277.9345	10	9.279224	546.8315	27.84546	1180
1.621333	1.105	7.694327	70	184.5277	70		95.93111	26.23654	1181
1.621333	1.105	8.963531	70	57.03708	50	9.678391	138.6798	10.37243	1182
1.614333	1.074333	11.37574	70	-62.61087	50	10.07943	97.1942	7.446478	1183
1.614333	1.074333	5.657347	70	134.61	30	6.527035	209.3148	21.40863	1184
1.614333	1.074333	11.20545	70	-173.2948	30	10.22845	157.674	18.9742	1185
1.621333	1.105	8.3902	70	275.1085	24	9.085295	407.0131	1.044205	1186
1.621333	1.105	9.940487	70	-309.6699	26	9.881889	67.33537	16.77689	1187
1.614333	1.074333	3.253413	70	43.59039	30	6.43079	105.552	3.100404	1188
1.614333	1.074333	6.91408	70	10.22528	30	8.962169	170.5038	10.74011	1189
1.614333	1.074333	5.687579	70	-209.3657	5	6.867798	91.88122	11.16972	1190
1.618	1.088667	4.956747	70	-55.18912	32	10.53365	77.09293	7.744234	1191
1.618	1.088667	9.545354	70	160.3257	70		94.28535	7.139029	1192
1.621333	1.105	13.5139	70	116.8912	70		60.94719	16.35792	1193
1.621333	1.105	3.843835	70	-34.97305	30	7.580621	61.72032	16.93315	1194
1.621333	1.105	15.63042	70	146.8077	70		78.56781	17.57744	1195
1.614333	1.074333	10.69759	70	280.2002	46	7.760965	293.8698	58.21141	1196
1.618	1.088667	10.19384	70	521.1773	10	8.617132	596.7362	153.6636	1197
1.614333	1.074333	6.453126	70	-15.69476	20	6.699421	184.2866	8.806892	1198
1.614333	1.074333	15.75817	70	300.226	60	11.56872	259.9549	35.51398	1199
1.614333	1.074333	6.365739	70	-77.93724	30	8.698219	93.58471	23.84305	1200
1.621333	1.105	10.87472	70	-94.69849	24	10.63039	242.2982	11.48625	1201
1.621333	1.105	15.23608	70	138.9231	70		74.29782	16.70727	1202
1.614333	1.074333	7.816929	70	-160.0003	20	6.760908	135.8503	10.74011	1203
1.614333	1.074333	12.44672	70	83.07692	70		41.74145	14.60655	1204
1.614333	1.074333	7.756328	70	-35.21466	30	8.751745	142.2116	42.31605	1205
1.621333	1.105	8.709915	70	166.826	35	8.617132	275.5923	22.48521	1206
1.621333	1.105	7.728988	70	-65.62607	40	7.228603	89.38694	19.2919	1207
1.614333	1.074333	6.778049	70	118.6154	70		61.32562	18.25819	1208
1.614333	1.074333	12.19613	70	-155.9811	30	10.19594	198.6664	10.37902	1209
1.614333	1.074333	16.0085	70	81.04887	70		48.92719	1.92125	1210
1.614333	1.074333	8.152719	70	-46.49786	34	8.299315	108.4515	66.94671	1211
1.618	1.088667	19.48276	70	252	70		141.5328	21.12676	1212
1.621333	1.105	7.057238	70	-14.63568	30	7.008942	153.7433	16.63766	1213
1.618	1.088667	3.047359	70	30.4182	50	6.527035	48.86137	11.30529	1214
1.618	1.088667	11.53491	70	323.7188	30	11.0441	464.8426	30.31231	1215
1.618	1.088667	5.338784	70	681.4102	30	6.984166	545.5215	11.30529	1216
1.614333	1.074333	17.03937	70	-403.636	30	9.349992	149.8856	33.48436	1217
1.614333	1.074333	9.338391	70	-95.9473	10	9.282954	266.8752	31.21073	1218
1.614333	1.074333	9.374504	70	114.5163	40	10.19594	226.9914	27.28355	1219
1.614333	1.074333	6.799561	70	2.325226	30	6.801314	144.6179	38.02	1220
1.614333	1.074333	9.515474	70	73.79108	13	10.77637	363.7724	26.92188	1221
1.614333	1.074333	9.144138	70	-301.8604	16	8.966632	98.33781	30.87782	1222
1.614333	1.074333	4.240901	70	335.864	30	6.984166	269.0561	66.2307	1223
1.621333	1.105	8.899359	70	-7.782043	30	9.679625	191.8886	33.55378	1224
1.621333	1.105	11.42125	70	-119.3975	35	9.774086	169.3526	5.221023	1225
1.618	1.088667	12.19324	70	394.1538	70		235.7612	11.65858	1226
1.618	1.088667	8.034846	70	-176.8554	30	7.766606	75.06894	21.19742	1227
1.614333	1.074333	7.45319	70	-77.85023	30	7.366963	107.2722	43.84504	1228
1.621333	1.105	7.129248	70	193.7764	40	8.996715	220.8771	44.83118	1229
1.618	1.088667	8.886259	70	-61.43115	30	9.975394	168.3584	19.85492	1230
1.618	1.088667	16.19765	70	115.6709	30	10.70612	463.3213	12.78911	1231
1.614333	1.074333	4.586854	70	162.9146	24	6.830693	215.8501	23.69455	1232
1.614333	1.074333	12.26894	70	307.9231	70		119.8875	106.4703	1233
1.614333	1.074333	14.96406	70	-267.6222	44	7.591007	71.51425	5.580727	1234
1.614333	1.074333	5.153831	70	3.25061	30	7.612978	118.7559	16.46817	1235
1.614333	1.074333	9.118498	70	-202.7015	30	8.181624	95.99104	6.587269	1236
1.618	1.088667	11.4065	70	110.663	30	10.57399	312.3514	56.52645	1237
1.614333	1.074333	13.64855	70	288.1154	70		173.8989	6.873672	1238
1.618	1.088667	7.505504	70	51.45291	30	8.254071	199.237	26.92072	1239
1.614333	1.074333	6.449728	70	-.9314575	30	8.254766	128.7385	45.82449	1240
1.614333	1.074333	3.027272	70	-11.61708	10	7.783207	99.79114	8.305687	1241
1.621333	1.105	5.833586	70	-97.45709	42	8.252256	28.55791	17.72074	1242
1.621333	1.105	10.37622	70	-73.46803	50	8.38537	77.58784	7.475611	1243
1.621333	1.105	11.15812	70	280.9638	30	10.22845	426.2755	32.71841	1244
1.618	1.088667	13.70314	70	164.6781	70		93.79128	11.87118	1245
1.614333	1.074333	9.389087	70	130.4615	70		66.61478	21.33702	1246
1.621333	1.105	5.729983	70	63.53949	30	7.591007	175.2129	7.837334	1247
1.618	1.088667	14.03422	70	140.0966	20	11.56872	433.4648	129.0216	1248
1.614333	1.074333	5.175674	70	47.24899	40	6.330573	107.9155	26.34908	1249
1.614333	1.074333	12.60714	70	117.5385	70		45.64875	40.81243	1250
1.618	1.088667	8.798378	70	264.6965	20	7.574435	412.6652	33.91587	1251
1.618	1.088667	10.89959	70	-129.9564	10	9.658072	299.5745	36.10627	1252
1.621333	1.105	10.31864	70	247.3718	46	10.73056	301.0461	6.265228	1253
1.614333	1.074333	12.62004	70	-235.4941	30	7.591007	148.9064	26.92188	1254
1.618	1.088667	9.936712	70	118.5	70		47.94618	37.59009	1255
1.614333	1.074333	10.4468	70	-37.31991	56	7.580621	53.04227	21.69469	1256
1.614333	1.074333	6.970335	70	116.2224	45	8.117391	146.2499	50.62173	1257
1.614333	1.074333	10.4108	70	-254.5859	30	7.883411	89.67741	15.89537	1258
1.614333	1.074333	13.21468	70	192.7692	70		89.15326	45.46648	1259
1.614333	1.074333	10.37635	70	-266.8904	30	9.349992	73.22027	27.88849	1260
1.614333	1.074333	8.847995	70	117.6923	70		72.04688	1.288814	1261
1.618	1.088667	18.18589	70	-325.1176	40	10.65173	116.4597	29.4189	1262
1.614333	1.074333	6.562127	70	9.152527	22	8.299315	184.3462	24.70226	1263
1.614333	1.074333	5.510528	70	148.5596	30	8.38537	213.6033	22.48264	1264
1.621333	1.105	11.71122	70	43.27301	58	7.257304	99.9652	19.66586	1265
1.614333	1.074333	19.483	70	138.3648	70		83.33688	3.566168	1266
1.614333	1.074333	4.586181	70	54.99507	30	7.760965	141.9852	8.592091	1267
1.614333	1.074333	8.204133	70	-64.26489	30	7.388261	153.2978	15.29007	1268
1.618	1.088667	9.901148	70	-57.99362	32	7.180542	190.8933	8.620283	1269
1.614333	1.074333	9.030319	70	234.742	45	8.945534	273.5828	17.54218	1270
1.614333	1.074333	9.784442	70	-309.6373	30	8.349216	30.97849	29.53531	1271
1.621333	1.105	5.119189	70	108.3671	30	7.591007	180.7985	18.09955	1272
1.614333	1.074333	8.402281	70	125.8077	70		59.84847	27.17249	1273
1.614333	1.074333	10.0925	70	25.99686	34	9.068842	216.8673	36.51639	1274
1.621333	1.105	7.864611	70	14.88086	50	9.75195	104.1522	2.993387	1275
1.618	1.088667	9.904807	70	-65.03384	20	10.96953	254.9622	16.23791	1276
1.621333	1.105	6.761199	70	163.6516	20	7.569211	301.8053	11.2078	1277
1.614333	1.074333	8.781062	70	103.7368	25	11.06733	300.2192	13.24614	1278
1.614333	1.074333	9.857368	70	-9.489838	24	11.39498	265.6509	14.05516	1279
1.614333	1.074333	7.022211	70	682.3077	70		415.985	10.02411	1280
1.614333	1.074333	6.785981	70	85.25308	30	7.920332	194.7934	39.30882	1281
1.618	1.088667	4.029006	70	43.05029	30	7.419401	109.1318	25.38451	1282
1.614333	1.074333	8.196094	70	374.7389	62	10.27129	252.4977	30.43032	1283
1.621333	1.105	5.971631	70	-9.297226	45	7.775119	82.6544	5.41467	1284
1.621333	1.105	6.153451	70	20.60997	35	7.164365	141.1825	6.404455	1285
1.614333	1.074333	15.73964	70	88.69231	70		50.17551	7.160075	1286
1.614333	1.074333	11.72347	70	-245.3698	10	9.884476	215.1638	103.0335	1287
1.621333	1.105	10.49387	70	-94.38274	54	7.008942	40.00743	7.831534	1288
1.614333	1.074333	8.503599	70	95.20218	30	8.656153	222.3113	71.17115	1289
1.614333	1.074333	7.677203	70	31.34904	45	10.80738	127.4161	16.37013	1290
1.614333	1.074333	13.52087	70	131.4231	70		68.16341	19.90501	1291
1.618	1.088667	8.592637	70	-227.4729	30	7.536601	63.54519	12.32371	1292
1.614333	1.074333	8.588701	70	174.5289	30	6.830693	306.2946	21.98143	1293
1.614333	1.074333	7.921622	70	-48.95377	25	10.00732	178.8187	17.54218	1294
1.614333	1.074333	9.66788	70	30.70786	30	9.018624	237.5117	31.64753	1295
1.614333	1.074333	6.618224	70	-104.5061	34	7.104676	74.27453	12.88814	1296
1.614333	1.074333	15.75377	70	65.12708	45	8.904615	255.2312	43.69502	1297
1.618	1.088667	5.065787	70	171.399	10	7.398963	279.5236	21.19742	1298
1.614333	1.074333	3.877189	70	92.72014	30	3.877189	134.9211	27.9243	1299
1.614333	1.074333	8.661829	70	248.3077	70		147.3816	9.666101	1300
1.621333	1.105	4.462843	70	19.09549	40	7.726226	77.51218	24.71284	1301
1.614333	1.074333	7.6629	70	-90.38138	30	6.801305	125.3077	12.88814	1302
1.621333	1.105	12.05445	70	-136.0625	30	10.71969	199.6695	20.25757	1303
1.621333	1.105	5.090561	70	49.25587	38	8.007001	121.6947	13.43543	1304
1.614333	1.074333	6.960609	70	357.5948	30	10.57399	373.9219	30.14392	1305
1.614333	1.074333	6.324921	70	76.46472	30	6.983351	201.2262	4.296045	1306
1.618	1.088667	4.979846	70	98.28419	50	7.864063	117.2572	7.494419	1307
1.621333	1.105	5.780976	70	-32.27826	40	7.008942	82.26501	7.033505	1308
1.621333	1.105	3.78547	70	4.061996	30	8.464993	82.61244	19.49182	1309
1.614333	1.074333	7.802287	70	782.8833	30	10.01244	664.6707	20.45427	1310
1.614333	1.074333	3.016782	70	121.0883	30	5.984004	129.5367	30.38557	1311
1.621333	1.105	7.021935	70	11.93027	30	8.218701	171.962	12.66968	1312
1.614333	1.074333	4.591848	70	29.77914	30	6.801314	123.5578	13.0217	1313
1.618	1.088667	14.48936	70	69.80769	70		32.56632	15.72142	1314
1.621333	1.105	5.235554	70	189.4428	50	8.007001	141.3841	58.75392	1315
1.614333	1.074333	14.5818	70	113.8846	70		53.39189	25.77627	1316
1.621333	1.105	7.989109	70	-210.0773	10	7.265485	144.3019	31.95266	1317
1.614333	1.074333	5.515028	70	119.5246	55	7.988459	89.97522	53.05616	1318
1.618	1.088667	6.027904	70	34.67229	30	8.904615	168.3108	3.179613	1319
1.618	1.088667	19.68739	70	372.6574	70		219.9443	15.4203	1320
1.621333	1.105	9.496831	70	-204.4225	25	8.625621	126.0032	16.87036	1321
1.618	1.088667	8.436387	70	-162.113	33	6.198499	74.94107	26.4348	1322
1.621333	1.105	13.4178	70	585.9186	70		351.8327	14.00947	1323
1.621333	1.105	5.111757	70	-39.42805	30	7.008942	89.37856	18.217	1324
1.614333	1.074333	20.73232	70	161.8801	70		88.33709	17.941	1325
1.614333	1.074333	7.771501	70	181.0202	45	10.27129	220.4292	18.11499	1326
1.614333	1.074333	5.945451	70	85.23077	70		40.69315	18.18659	1327
1.621333	1.105	11.77273	70	229.429	70		109.0988	47.55066	1328
1.614333	1.074333	19.29418	70	91.26598	70		53.44486	4.643021	1329
1.614333	1.074333	7.310883	70	63.27625	30	9.279224	200.3327	30.07232	1330
1.614333	1.074333	7.804164	70	-60.26273	30	9.130033	143.3671	19.0458	1331
1.614333	1.074333	7.090086	70	10.14856	27	7.011922	180.285	22.32291	1332
1.614333	1.074333	11.38275	70	-84.37393	25	10.73056	244.2475	31.2314	1333
1.614333	1.074333	8.577872	70	286.9637	52	7.826355	252.9622	30.71672	1334
1.621333	1.105	15.06962	70	20.60641	40	7.766281	278.399	19.2919	1335
1.621333	1.105	9.228868	70	408.635	30	10.77637	434.1757	66.82909	1336
1.621333	1.105	16.92744	70	181.1923	70		108.1968	5.221023	1337
1.614333	1.074333	13.22873	70	-274.3676	35	7.23342	105.7377	16.70084	1338
1.621333	1.105	3.658708	70	28.71503	30	7.180542	103.1104	7.137521	1339
1.614333	1.074333	11.49238	70	94.19231	70		49.53223	13.24614	1340
1.621333	1.105	12.61119	70	89.14985	70		41.90171	19.19747	1341
1.621333	1.105	7.294933	70	108.2027	30	7.580621	219.1454	40.44553	1342
1.618	1.088667	7.415527	70	107.7051	25	8.625621	249.9881	33.91587	1343
1.621333	1.105	10.7064	70	-357.3495	7	10.38991	173.5514	32.37034	1344
1.614333	1.074333	7.381241	70	237.2766	45	7.008942	235.3198	39.02241	1345
1.618	1.088667	8.685875	70	-138.4605	25	6.567108	143.1611	19.07767	1346
1.621333	1.105	4.255004	70	-91.45016	30	6.984166	39.08227	13.92273	1347
1.618	1.088667	9.398759	70	-43.43112	30	7.708849	194.2213	16.78129	1348
1.614333	1.074333	8.772291	70	173.493	30	7.591007	304.8174	30.07232	1349
1.614333	1.074333	9.663568	70	-149.9431	32	9.678391	119.9814	21.95086	1350
1.614333	1.074333	10.97349	70	-2.01239	40	10.76373	193.5784	13.67574	1351
1.621333	1.105	8.191611	70	118.5733	20	9.868509	306.8225	27.77584	1352
1.618	1.088667	7.690815	70	-59.35985	40	7.536601	91.5904	21.28415	1353
1.621333	1.105	8.852645	70	286.9231	70		172.6025	6.404455	1354
1.621333	1.105	11.55258	70	-117.7186	30	10.77637	193.7626	27.35816	1355
1.621333	1.105	14.2953	70	-373.6953	20	11.31152	201.3243	13.26318	1356
1.614333	1.074333	7.488647	70	71.367	58	6.699421	88.10496	17.68539	1357
1.614333	1.074333	8.829561	70	-218.5237	10	9.734087	178.9855	20.76422	1358
1.614333	1.074333	4.924126	70	450.3933	60	8.464993	285.4357	36.15838	1359
1.618	1.088667	7.918421	70	87.85934	30	7.611274	234.6558	22.89321	1360
1.614333	1.074333	11.88053	70	-221.5809	38	7.098536	95.21672	4.546648	1361
1.618	1.088667	12.73753	70	55.07692	70		29.57117	6.641858	1362
1.618	1.088667	3.253719	70	16.69739	30	6.642456	86.47903	6.359226	1363
1.614333	1.074333	9.225221	70	-94.54727	30	9.302918	150.0024	30.07232	1364
1.621333	1.105	8.291274	70	9.175964	30	7.591007	196.2179	20.53603	1365
