cleanprice	dirtyprice	netwage	leisuregood	cleangood	dirtygood	obs
1.727333	1.003	9.024064	60	318.5857	43.52599	25713
1.727333	1.003	8.969733	67	137.5303	37.36457	25714
1.723667	1.009	12.23049	83	536.0055	41.24245	25715
1.730333	.9966667	9.285493	95	192.0302	16.04163	25716
1.727333	1.003	11.18283	58	379.7613	34.67483	25717
1.723667	1.009	10.16782	50	643.7046	80.32241	25718
1.730333	.9966667	12.74584	120	68.56517	13.56483	25719
1.730333	.9966667	8.259624	65	234.685	46.87971	25720
1.727333	1.003	6.139483	60	108.3464	7.374104	25721
1.730333	.9966667	14.5651	38	312.5816	25.99062	25722
1.727333	1.003	7.45731	90	118.9673	11.00872	25723
1.727333	1.003	6.511907	40	108.2148	20.51538	25724
1.727333	1.003	5.714712	55	215.1372	31.4379	25725
1.723667	1.009	12.51426	70	515.6879	39.51431	25726
1.727333	1.003	10.32579	110	62.17913	24.40357	25727
1.723667	1.009	7.689935	100	291.779	43.74606	25728
1.730333	.9966667	7.636867	44	112.8008	37.27739	25729
1.727333	1.003	7.736919	60	83.83014	33.4407	25730
1.730333	.9966667	6.523009	50	435.2392	48.03578	25731
1.730333	.9966667	8.089487	60	328.6717	27.20607	25732
1.730333	.9966667	10.48717	100	348.2299	52.97081	25733
1.727333	1.003	10.09212	60	254.4162	21.62743	25734
1.730333	.9966667	9.056061	55	116.757	35.52816	25735
1.727333	1.003	12.39126	54	322.7278	33.29731	25736
1.723667	1.009	11.37107	60	118.0567	57.8829	25737
1.727333	1.003	8.273164	55	140.7238	20.63042	25738
1.730333	.9966667	20.85733	90	319.3804	18.67764	25739
1.727333	1.003	14.33578	90	260.9404	38.85981	25740
1.727333	1.003	6.888419	100	94.85497	33.51484	25741
1.723667	1.009	10.26563	69	256.8652	11.23493	25742
1.723667	1.009	11.00539	55	486.3404	43.28785	25743
1.730333	.9966667	14.00849	45	447.066	35.80103	25744
1.730333	.9966667	7.050138	63	378.2952	8.895684	25745
1.730333	.9966667	15.59898	67	380.8886	29.85239	25746
1.727333	1.003	4.726252	90	173.9787	29.45011	25747
1.727333	1.003	7.320533	56	280.6185	25.27125	25748
1.727333	1.003	7.947523	92	215.6	19.39408	25749
1.727333	1.003	7.998254	60	231.9883	40.45556	25750
1.730333	.9966667	7.236663	90	429.2025	33.42007	25751
1.730333	.9966667	9.411755	57	213.9301	38.9118	25752
1.723667	1.009	7.892781	60	251.5681	74.01521	25753
1.723667	1.009	10.86953	58	383.4428	59.81695	25754
1.730333	.9966667	20.62975	100	268.1453	27.28325	25755
1.723667	1.009	11.47113	95	280.7822	50.5297	25756
1.723667	1.009	10.8433	40	484.6528	65.76734	25757
1.727333	1.003	17.31178	56	725.4947	54.60976	25758
1.727333	1.003	13.54635	70	196.471	18.19856	25759
1.730333	.9966667	7.088298	35	336.1624	38.51299	25760
1.730333	.9966667	11.1021	90	122.6589	51.57314	25761
1.723667	1.009	8.115065	75	277.2125	18.82	25762
1.727333	1.003	7.917475	35	543.4139	29.77235	25763
1.723667	1.009	8.649467	80	196.9469	35.3884	25764
1.723667	1.009	11.09067	100	149.6408	25.3366	25765
1.730333	.9966667	6.767205	55	260.7209	36.67422	25766
1.727333	1.003	13.81438	58	149.8615	8.547572	25767
1.727333	1.003	10.27464	56	352.867	39.96762	25768
1.723667	1.009	12.65746	55	357.0378	35.36343	25769
1.730333	.9966667	13.30324	50	635.5404	42.59945	25770
1.727333	1.003	7.735715	40	380.7229	21.51946	25771
1.730333	.9966667	9.267517	60	275.6053	31.7625	25772
1.723667	1.009	9.511356	60	235.1819	20.20279	25773
1.730333	.9966667	12.36594	95	300.5175	38.80264	25774
1.730333	.9966667	10.60397	45	591.8324	32.854	25775
1.730333	.9966667	12.70299	64	179.2739	31.63767	25776
1.730333	.9966667	12.27017	96	55.138	22.94845	25777
1.727333	1.003	15.8416	60	241.941	38.38966	25778
1.727333	1.003	11.29366	100	292.8364	49.18674	25779
1.727333	1.003	15.15187	100	212.1053	42.40797	25780
1.730333	.9966667	8.361689	60	152.694	19.68099	25781
1.730333	.9966667	6.887129	50	137.4412	34.43666	25782
1.727333	1.003	15.82416	55	566.1778	58.92423	25783
1.727333	1.003	7.217927	80	88.98443	14.95514	25784
1.730333	.9966667	4.842824	120	372.062	51.25933	25785
1.730333	.9966667	9.247078	60	224.8122	8.99151	25786
1.727333	1.003	17.41463	85	324.165	25.68166	25787
1.730333	.9966667	9.054084	96	433.7807	47.91663	25788
1.723667	1.009	19.19181	100	219.8076	24.92948	25789
1.727333	1.003	5.338838	60	137.8737	32.21106	25790
1.730333	.9966667	13.07878	90	207.0524	28.16514	25791
1.727333	1.003	5.006068	68	188.282	23.57842	25792
1.730333	.9966667	11.77331	48	273.7742	88.95684	25793
1.730333	.9966667	24.49841	90	227.405	21.03237	25794
1.727333	1.003	7.446553	90	63.01779	6.641809	25795
1.723667	1.009	8.893361	52	255.8125	44.32245	25796
1.727333	1.003	13.81111	82	289.5536	41.05222	25797
1.727333	1.003	9.225106	50	249.0267	21.31245	25798
1.730333	.9966667	9.044236	90	125.7372	20.91587	25799
1.723667	1.009	5.097179	95	114.9435	18.56429	25800
1.730333	.9966667	7.471908	70	119.4634	38.39722	25801
1.730333	.9966667	4.419575	100	77.89902	20.18572	25802
1.730333	.9966667	10.09516	60	212.4813	24.00309	25803
1.727333	1.003	9.458224	78	148.6035	37.94687	25804
1.730333	.9966667	5.488384	55	120.8121	13.18979	25805
1.723667	1.009	9.260744	70	255.4037	37.58481	25806
1.730333	.9966667	11.40526	44	225.4345	48.73939	25807
1.727333	1.003	13.45184	50	432.8317	31.028	25808
1.730333	.9966667	16.23003	50	461.3698	31.1076	25809
1.730333	.9966667	10.59927	80	264.9778	35.81168	25810
1.727333	1.003	8.63966	60	511.0211	25.43394	25811
1.723667	1.009	8.675426	72	906.7277	25.3366	25812
1.730333	.9966667	11.2374	100	255.1664	46.49768	25813
1.727333	1.003	6.53284	100	79.06221	15.45559	25814
1.730333	.9966667	14.18959	42	516.1843	36.5105	25815
1.727333	1.003	17.69931	60	524.6415	60.20401	25816
1.730333	.9966667	11.54526	40	952.2486	23.46714	25817
1.730333	.9966667	4.294804	100	91.2379	33.64287	25818
1.730333	.9966667	8.055747	100	96.65726	42.6619	25819
1.730333	.9966667	11.37717	67	264.8652	36.67295	25820
1.727333	1.003	7.686229	100	55.19846	10.43025	25821
1.723667	1.009	5.871558	100	95.52927	12.95579	25822
1.727333	1.003	9.705704	55	202.0916	14.69637	25823
1.727333	1.003	6.900738	60	163.391	66.54039	25824
1.723667	1.009	10.55112	100	151.1998	25.22083	25825
1.730333	.9966667	11.35362	100	169.572	28.07286	25826
1.730333	.9966667	11.79589	100	185.9137	6.937736	25827
1.723667	1.009	8.63341	64	232.2569	19.3655	25828
1.730333	.9966667	11.93006	42	303.5153	27.01312	25829
1.727333	1.003	11.27762	60	690.4874	22.96955	25830
1.730333	.9966667	12.06081	124	69.64655	32.48551	25831
1.730333	.9966667	12.65452	65	402.1413	42.97255	25832
1.723667	1.009	14.53856	30	492.0935	33.15321	25833
1.727333	1.003	10.5329	60	170.5706	20.87861	25834
1.723667	1.009	11.18013	65	424.7658	25.87568	25835
1.727333	1.003	8.359078	50	211.4233	80.80292	25836
1.730333	.9966667	6.564954	60	275.4875	29.90696	25837
1.730333	.9966667	10.23149	63	205.4986	30.65734	25838
1.727333	1.003	13.94042	70	404.5441	31.88068	25839
1.727333	1.003	7.678555	60	271.9137	36.04288	25840
1.730333	.9966667	5.912817	60	186.9971	21.95781	25841
1.730333	.9966667	8.975976	50	255.1568	30.07806	25842
1.723667	1.009	9.111306	60	270.1707	37.19628	25843
1.727333	1.003	11.73637	90	367.6309	15.87545	25844
1.727333	1.003	22.03401	100	229.2985	39.09994	25845
1.730333	.9966667	10.12517	100	154.1849	23.17125	25846
1.730333	.9966667	12.45934	50	504.8678	32.52655	25847
1.730333	.9966667	4.975854	60	145.4335	37.8203	25848
1.730333	.9966667	7.993164	56	145.212	16.70579	25849
1.723667	1.009	5.457584	50	76.15996	8.182607	25850
1.727333	1.003	11.43695	100	436.885	31.8331	25851
1.727333	1.003	6.408776	98	233.9032	37.34949	25852
1.730333	.9966667	15.36922	70	255.7644	38.55158	25853
1.727333	1.003	13.35548	75	265.5508	23.31896	25854
1.730333	.9966667	13.48851	45	649.2011	95.7241	25855
1.727333	1.003	6.906468	100	162.4778	44.41449	25856
1.727333	1.003	10.77551	40	140.5366	15.54183	25857
1.730333	.9966667	7.116289	110	109.6165	8.827501	25858
1.730333	.9966667	12.89946	60	299.8165	56.85868	25859
1.727333	1.003	9.961228	68	372.9699	35.64437	25860
1.730333	.9966667	9.915024	84	192.0706	47.96759	25861
1.727333	1.003	10.12185	65	706.8049	47.5056	25862
1.730333	.9966667	12.64081	60	130.3217	23.69437	25863
1.730333	.9966667	11.77053	80	214.9517	21.8299	25864
1.727333	1.003	3.833915	60	103.6791	9.219125	25865
1.727333	1.003	8.916057	95	272.0486	36.35284	25866
1.727333	1.003	10.1948	40	446.2925	56.07397	25867
1.727333	1.003	7.366668	100	295.3351	70.60765	25868
1.723667	1.009	11.52839	92	122.4414	17.15331	25869
1.727333	1.003	7.953452	78	302.3541	14.64214	25870
1.727333	1.003	16.78443	100	186.1343	25.27125	25871
1.723667	1.009	11.0579	100	117.0666	28.35543	25872
1.723667	1.009	8.60902	80	295.9243	14.21819	25873
1.727333	1.003	8.593668	97	110.1186	17.67774	25874
1.727333	1.003	14.58093	85	143.9158	7.374104	25875
1.730333	.9966667	15.18074	83	678.8086	6.560329	25876
1.730333	.9966667	5.664816	60	154.7167	11.96295	25877
1.727333	1.003	7.414646	66	340.8264	36.17151	25878
1.723667	1.009	9.404287	100	845.3163	45.82005	25879
1.730333	.9966667	8.68581	100	76.85064	9.837088	25880
1.727333	1.003	10.14011	65	170.9894	43.40824	25881
1.730333	.9966667	6.08604	60	208.4368	35.09156	25882
1.730333	.9966667	12.93678	60	789.5027	66.25375	25883
1.730333	.9966667	6.623376	25	388.244	19.33908	25884
1.730333	.9966667	8.199662	45	230.3247	21.12812	25885
1.730333	.9966667	9.070069	80	118.4687	24.89066	25886
1.727333	1.003	9.53704	50	278.2858	20.70711	25887
1.730333	.9966667	5.586195	67	147.8517	11.36282	25888
1.730333	.9966667	11.88948	90	170.0706	26.52333	25889
1.727333	1.003	7.403088	80	148.3399	43.52599	25890
1.727333	1.003	13.0549	100	190.6933	23.6702	25891
1.727333	1.003	9.537223	60	96.02396	11.50395	25892
1.727333	1.003	17.36189	107	224.8349	77.22372	25893
1.730333	.9966667	8.148742	100	127.1855	24.94066	25894
1.730333	.9966667	5.528765	55	190.498	44.26292	25895
1.730333	.9966667	8.777317	74	274.4423	51.79144	25896
1.730333	.9966667	11.87342	20	354.2942	20.40852	25897
1.727333	1.003	8.99968	90	208.9327	38.23225	25898
1.727333	1.003	6.087	40	330.6868	30.26042	25899
1.727333	1.003	16.18028	80	421.8734	27.11427	25900
1.730333	.9966667	14.59801	73	147.744	16.37242	25901
1.730333	.9966667	7.313009	57	250.8243	29.32853	25902
1.730333	.9966667	10.12411	100	235.1703	25.1222	25903
1.727333	1.003	4.403013	100	68.16309	9.20316	25904
1.727333	1.003	10.19866	80	368.1671	18.48302	25905
1.730333	.9966667	9.185102	100	184.2075	33.18755	25906
1.723667	1.009	4.478125	60	93.33387	27.13898	25907
1.730333	.9966667	5.896847	95	60.62082	17.55853	25908
1.727333	1.003	8.111298	69	139.431	15.76323	25909
1.727333	1.003	7.356431	60	209.3712	25.30869	25910
1.727333	1.003	7.893729	60	345.2075	19.17325	25911
1.730333	.9966667	14.46668	64	466.5644	38.52977	25912
1.730333	.9966667	13.60023	60	156.3335	28.59717	25913
1.727333	1.003	9.483301	83	200.3755	11.38891	25914
1.723667	1.009	6.321714	50	286.5022	29.05017	25915
1.727333	1.003	15.60534	74	674.277	65.2931	25916
1.727333	1.003	11.35431	45	231.2902	18.81846	25917
1.730333	.9966667	6.502411	92	185.0688	25.78788	25918
1.727333	1.003	7.771025	65	218.7239	26.21301	25919
1.730333	.9966667	18.27755	100	81.07597	11.57705	25920
1.723667	1.009	11.13453	63	419.8114	30.51174	25921
1.723667	1.009	8.444808	100	175.7979	18.05907	25922
1.723667	1.009	13.3144	60	144.6785	11.32061	25923
1.727333	1.003	8.022271	60	567.7643	14.92193	25924
1.723667	1.009	9.760627	76	178.7885	25.35288	25925
1.723667	1.009	7.84974	40	172.7969	17.5926	25926
1.730333	.9966667	5.514327	52	251.8138	35.64808	25927
1.727333	1.003	13.38764	100	381.1123	26.0847	25928
1.727333	1.003	9.10708	80	437.5558	58.64984	25929
1.730333	.9966667	13.55651	50	324.904	21.17636	25930
1.730333	.9966667	14.3269	100	179.5325	21.12043	25931
1.727333	1.003	13.66425	40	311.5023	30.15381	25932
1.723667	1.009	11.52815	100	416.8609	30.40392	25933
1.727333	1.003	13.16797	100	573.4489	25.0001	25934
1.730333	.9966667	5.440424	120	80.16681	48.57153	25935
1.727333	1.003	9.312266	60	319.4119	22.31766	25936
1.730333	.9966667	12.4995	50	348.3766	33.41909	25937
1.727333	1.003	14.61619	120	62.47786	8.72291	25938
1.730333	.9966667	10.56272	38	300.7277	23.57229	25939
1.727333	1.003	16.92679	100	158.036	18.17802	25940
1.723667	1.009	4.880535	60	129.7692	22.22779	25941
1.730333	.9966667	10.92189	100	356.0472	27.87405	25942
1.730333	.9966667	12.38009	75	387.2703	36.77644	25943
1.730333	.9966667	11.72659	70	212.5646	47.19578	25944
1.723667	1.009	19.87653	80	259.7716	24.54829	25945
1.727333	1.003	8.488684	30	383.8999	48.18891	25946
1.730333	.9966667	9.677771	60	162.2354	34.2593	25947
1.727333	1.003	3.501903	45	213.4593	18.43825	25948
1.730333	.9966667	16.65276	85	416.9523	24.61321	25949
1.727333	1.003	7.967383	50	322.5137	41.75721	25950
1.730333	.9966667	7.768259	50	267.0393	16.15412	25951
1.727333	1.003	14.83103	61	631.0964	44.90256	25952
1.730333	.9966667	7.859447	50	240.4756	28.9195	25953
1.723667	1.009	4.129951	60	96.88479	17.70933	25954
1.723667	1.009	5.23478	45	73.53548	26.86622	25955
1.730333	.9966667	19.57654	130	303.4566	55.77539	25956
1.730333	.9966667	16.29314	90	257.8371	35.58014	25957
1.727333	1.003	7.648212	100	190.3968	41.13494	25958
1.727333	1.003	19.68473	100	510.4673	53.17875	25959
1.727333	1.003	8.777517	65	183.0691	32.81054	25960
1.727333	1.003	9.530457	60	287.4438	40.34723	25961
1.723667	1.009	9.448277	62	123.9196	11.93108	25962
1.727333	1.003	5.562715	40	307.2665	24.14597	25963
1.730333	.9966667	3.248629	52	318.4413	38.43581	25964
1.730333	.9966667	7.225266	100	239.911	50.15419	25965
1.727333	1.003	7.877351	100	96.49712	13.80474	25966
1.727333	1.003	12.17276	60	201.8869	20.17361	25967
1.727333	1.003	11.55538	60	275.7553	7.536681	25968
1.723667	1.009	5.98623	60	117.9826	17.58484	25969
1.730333	.9966667	9.453189	84	285.8886	31.10368	25970
1.736667	1.036	17.55384	85	154.9	27.39828	25971
1.734	1.017	9.004757	40	268.6313	36.10144	25972
1.734	1.017	6.857482	55	199.1006	38.00772	25973
1.734	1.017	10.4183	70	806.3873	27.94828	25974
1.734	1.017	3.488514	101	166.172	34.93535	25975
1.736667	1.036	11.56322	60	239.0105	21.04833	25976
1.731667	.9976666	13.29416	66	248.8354	44.76096	25977
1.734	1.017	4.569603	100	817.8937	22.27128	25978
1.731667	.9976666	8.34831	50	176.3396	36.52843	25979
1.736667	1.036	14.81696	60	377.9154	42.73722	25980
1.731667	.9976666	6.961933	60	233.64	33.34704	25981
1.731667	.9976666	5.9931	70	265.5616	42.19852	25982
1.734	1.017	18.22231	100	167.9382	27.39907	25983
1.734	1.017	10.01315	70	211.2751	32.00951	25984
1.736667	1.036	16.50762	58	351.6075	16.70627	25985
1.736667	1.036	7.352318	60	172.9896	22.52367	25986
1.731667	.9976666	9.622861	44	545.3601	38.27308	25987
1.731667	.9976666	4.37513	100	173.4156	33.5398	25988
1.736667	1.036	12.10176	60	204.6597	33.65162	25989
1.734	1.017	13.32827	100	393.1537	33.62527	25990
1.731667	.9976666	9.534244	60	163.7762	20.04678	25991
1.736667	1.036	13.19278	80	143.489	4.980846	25992
1.731667	.9976666	10.00418	34	176.2689	33.42079	25993
1.736667	1.036	14.08711	100	106.8177	72.79504	25994
1.731667	.9976666	6.634662	70	88.60298	25.6854	25995
1.736667	1.036	7.681258	60	144.3581	22.16365	25996
1.734	1.017	8.043885	60	248.6692	25.86794	25997
1.734	1.017	8.872791	70	174.6684	32.22147	25998
1.734	1.017	3.030948	75	138.8686	19.13622	25999
1.736667	1.036	2.54162	60	162.8289	22.29152	26000
1.731667	.9976666	10.21585	100	114.2642	33.25723	26001
1.736667	1.036	6.018971	60	155.5662	39.99612	26002
1.736667	1.036	5.468343	60	202.5487	15.62964	26003
1.736667	1.036	10.59597	40	301.0659	31.97417	26004
1.731667	.9976666	10.88107	85	339.7805	59.96229	26005
1.731667	.9976666	11.1232	64	238.0458	29.49535	26006
1.736667	1.036	14.67896	60	444.5987	31.81666	26007
1.731667	.9976666	12.19284	50	362.5868	34.3214	26008
1.734	1.017	9.324569	52	167.2541	18.60307	26009
1.736667	1.036	7.278365	66	285.5084	17.36166	26010
1.734	1.017	8.118934	60	121.0507	34.49693	26011
1.734	1.017	13.02295	100	185.8678	25.28446	26012
1.734	1.017	13.31252	50	279.1123	32.22147	26013
1.736667	1.036	9.479919	60	267.7709	41.65429	26014
1.734	1.017	12.6629	60	269.6799	45.94963	26015
1.734	1.017	8.42837	55	218.9045	60.59693	26016
1.731667	.9976666	13.67714	84	211.5068	34.30909	26017
1.736667	1.036	8.918186	60	941.1874	47.40867	26018
1.736667	1.036	14.92001	55	440.3549	36.80441	26019
1.731667	.9976666	9.676451	80	237.6232	32.98594	26020
1.736667	1.036	15.29034	60	277.4324	26.73003	26021
1.734	1.017	9.201997	60	191.5512	40.11271	26022
1.736667	1.036	4.129889	114	103.5682	24.62378	26023
1.736667	1.036	7.821093	73	155.0509	45.15235	26024
1.731667	.9976666	7.007257	40	269.4016	32.98463	26025
1.731667	.9976666	13.86529	60	240.1866	26.29212	26026
1.734	1.017	8.265063	90	138.2341	21.0736	26027
1.731667	.9976666	9.528902	57	321.205	26.48488	26028
1.736667	1.036	4.189768	100	79.60836	20.57678	26029
1.736667	1.036	11.32594	60	324.7596	51.9777	26030
1.736667	1.036	9.58811	100	89.22375	18.00564	26031
1.736667	1.036	5.613894	60	147.4903	23.14433	26032
1.736667	1.036	11.89008	95	254.7265	35.64003	26033
1.734	1.017	15.82763	95	97.22392	12.44572	26034
1.736667	1.036	11.42059	92	129.8012	30.5824	26035
1.731667	.9976666	14.01581	58	471.2968	33.87624	26036
1.736667	1.036	11.24131	93	119.6368	13.39286	26037
1.731667	.9976666	9.440535	55	194.8958	22.07966	26038
1.731667	.9976666	6.844051	75	507.4003	57.08249	26039
1.736667	1.036	9.550382	58	705.0579	45.51987	26040
1.731667	.9976666	6.300425	65	175.2647	17.34817	26041
1.736667	1.036	12.41095	60	318.848	40.16459	26042
1.734	1.017	8.638947	47	834.3813	44.96634	26043
1.731667	.9976666	8.425891	75	204.9993	36.23841	26044
1.734	1.017	8.040532	50	137.7897	21.21372	26045
1.731667	.9976666	9.194013	65	255.6064	36.81668	26046
1.734	1.017	12.83164	30	427.4809	53.9516	26047
1.736667	1.036	12.7226	40	825.7345	105.0273	26048
1.734	1.017	16.4011	50	341.2962	37.97337	26049
1.736667	1.036	6.946936	95	211.7498	33.22293	26050
1.734	1.017	16.36551	70	428.4769	41.50328	26051
1.736667	1.036	10.05029	80	587.8746	51.23255	26052
1.731667	.9976666	7.207525	60	303.7884	34.02051	26053
1.731667	.9976666	11.32899	60	339.2118	44.70644	26054
1.736667	1.036	11.03624	60	177.5395	28.73478	26055
1.736667	1.036	9.099979	55	164.4704	55.12787	26056
1.736667	1.036	15.8811	95	972.9321	45.20485	26057
1.736667	1.036	14.44312	35	171.172	19.93376	26058
1.731667	.9976666	11.22037	60	470.0411	24.82668	26059
1.736667	1.036	5.731531	100	122.5378	28.03903	26060
1.734	1.017	9.485385	49	462.1273	29.22879	26061
1.731667	.9976666	5.942836	90	81.0229	10.6203	26062
1.731667	.9976666	8.527435	20	539.2043	28.72086	26063
1.731667	.9976666	15.55909	80	513.8845	25.51631	26064
1.734	1.017	8.584658	110	375.5453	39.86996	26065
1.736667	1.036	16.38155	40	245.1646	26.73003	26066
1.734	1.017	8.082644	50	271.2845	24.49841	26067
1.736667	1.036	11.10409	60	232.498	21.84114	26068
1.734	1.017	8.399643	68	715.9025	27.0025	26069
1.736667	1.036	12.69619	62	362.8727	26.2354	26070
1.736667	1.036	12.87426	95	152.8735	11.69439	26071
1.731667	.9976666	9.71686	70	119.9221	14.48223	26072
1.734	1.017	12.98846	60	301.8462	22.27128	26073
1.731667	.9976666	12.02096	40	469.9509	48.35928	26074
1.736667	1.036	10.21584	47	140.5821	25.54202	26075
1.734	1.017	7.608572	78	321.2675	70.75882	26076
1.734	1.017	7.00371	110	84.85691	6.765201	26077
1.736667	1.036	11.16207	30	176.7088	32.81421	26078
1.734	1.017	10.77613	40	312.7117	23.21189	26079
1.734	1.017	14.31913	80	563.7375	74.98402	26080
1.736667	1.036	11.15769	75	306.4398	26.02106	26081
1.731667	.9976666	6.031268	90	95.31169	16.26873	26082
1.734	1.017	13.14723	88	163.2074	53.53842	26083
1.731667	.9976666	12.66647	60	244.2023	45.25164	26084
1.736667	1.036	9.132983	50	201.9294	29.66405	26085
1.731667	.9976666	7.813961	66	277.867	21.39608	26086
1.731667	.9976666	10.85469	55	542.4939	56.91893	26087
